site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,17031,2024,40-64,Female,682,84,
UCMC,all_icu_adult,17031,2024,40-64,Male,1012,131,
UCMC,all_icu_adult,17031,2024,65-74,Female,464,75,
UCMC,all_icu_adult,17031,2024,65-74,Male,549,94,
UCMC,all_icu_adult,17031,2024,75+,Female,466,115,
UCMC,all_icu_adult,17031,2024,75+,Male,375,78,
UCMC,all_icu_adult,17031,2025,18-39,Male,<10,<10,
UCMC,all_icu_adult,17031,2025,75+,Male,<10,<10,
UCMC,all_icu_adult,17033,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,17033,2019,18-39,Female,<10,<10,
UCMC,all_icu_adult,17033,2023,40-64,Male,<10,<10,
UCMC,all_icu_adult,17035,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,17035,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,17035,2019,65-74,Male,<10,<10,
UCMC,all_icu_adult,17037,2018,18-39,Female,<10,<10,
UCMC,all_icu_adult,17037,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,17037,2019,40-64,Female,<10,<10,
UCMC,all_icu_adult,17037,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,17037,2020,40-64,Female,<10,<10,
UCMC,all_icu_adult,17037,2020,40-64,Male,<10,<10,
